usdot_num,id,user_created,date_created,user_updated,date_updated,complaint_category,complaint_year,complaint_count
3500694,003e5853-e612-4661-b889-1113a62212ba,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.992Z,,,Consumer Complaint(Deceptive Business Practices),2021,1
3179208,0164fac5-9ed5-49e2-a60b-874a3a4e5760,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.929Z,,,Estimates/Final Charges,2021,1
2543958,018d14dc-a7d3-438d-8162-0acdfc926806,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.278Z,,,Consumer Complaint(Deceptive Business Practices),2022,7
2955542,01bf5740-de67-4a41-a971-9266923a11a1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.099Z,,,Pickup and Delivery,2022,2
3307068,027b31c6-6493-47f2-82ca-92e223a7558b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.690Z,,,Weighing,2022,2
3307068,027fec86-cece-4c3c-99b4-d46c941dd16a,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.684Z,,,Shipment Documents,2022,2
2372043,029822b2-9f8b-4e76-9338-a7c5ad5cbfb8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.090Z,,,Operating Authority,2021,1
1664920,03425935-4588-4d81-a9a6-a96975d02b52,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.043Z,,,Loss and Damage,2023,1
2955542,039aaed0-ad10-4f83-ad07-065f4bc955ef,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.090Z,,,Estimates/Final Charges,2022,2
3165347,04c7f987-357d-48c5-a06d-f9879736be07,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.509Z,,,Consumer Complaint(Deceptive Business Practices),2023,1
3712697,056371a4-2931-41f5-ae6f-2d78fe6a9d0e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.556Z,,,Weighing,2023,2
2030210,058e1cc8-bfd8-43b5-a1d2-ab5edc247644,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.752Z,,,Claim Settlement,2021,1
3006268,0685ae39-0a3a-45ac-bf72-800e34c946ae,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.925Z,,,Weighing,2022,1
3013492,068991a7-ccf7-4a8b-a432-8f5556531daa,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.403Z,,,Estimates/Final Charges,2022,2
2139244,06904b04-5a79-4f58-8ef5-24e40e9fbf3b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.132Z,,,Shipment Documents,2021,2
1151019,069bbb31-fd56-4f03-b565-07f48a1ca18d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.630Z,,,Pickup and Delivery,2022,3
2247863,069c1ef8-ea33-49e7-852c-edd2d16770a2,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.338Z,,,Claim Settlement,2023,2
2886867,07021631-d3e4-400b-a7a8-094606b59da3,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.384Z,,,Claim Settlement,2022,2
1151019,078311c9-4947-4bd8-8ba1-7347a14a5211,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.621Z,,,Shipment Documents,2022,2
3429180,07a61124-644a-4fa6-bbbb-226398339ecd,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.010Z,,,Estimates/Final Charges,2022,1
2955542,07bb301c-4d1f-491b-99cd-1ca0605d3cb4,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.071Z,,,Hostage,2021,2
3500694,07c601a9-ca41-46a7-8634-278e448b0181,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.979Z,,,Operating Authority,2021,1
2258113,091870bb-b009-4b9d-a1d9-aafa28d183aa,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.956Z,,,Consumer Complaint(Deceptive Business Practices),2021,1
2372043,0983c1c1-5b6a-471a-ad82-f21424c50283,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.120Z,,,Estimates/Final Charges,2022,2
3006268,0a7632d4-bbbd-49ef-a3f2-7952136d712f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.935Z,,,Claim Settlement,2022,3
2239995,0ad6bc70-4c1b-40b1-9da1-0799a3e78cba,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.432Z,,,Loss and Damage,2021,1
2239995,0b9a9166-45f1-4839-bd46-a8de91561829,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.430Z,,,Pickup and Delivery,2021,2
2924244,0c955e72-93cc-4fcb-b057-89c56cc03656,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.144Z,,,Claim Settlement,2023,1
2955542,0cac71f9-afda-4890-914b-8b19b5f88621,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.068Z,,,Weighing,2021,1
3179208,0cbf0470-0355-4a64-993b-19817854a6c8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.927Z,,,Shipment Documents,2021,1
2247863,0dc26acb-04ec-4386-9f0b-55c7feec817b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.291Z,,,Hostage,2021,7
2955542,0ed17c7b-4153-4ff7-bcf2-a5483c5c22f5,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.056Z,,,Operating Authority,2021,1
3376640,0f32068f-959e-478f-8678-89f0c6e95329,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.011Z,,,Estimates/Final Charges,2023,1
1413859,0f751061-3b45-4741-be32-d864be29f4d6,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.117Z,,,Weighing,2022,1
3174328,10815844-0341-4b2c-9366-f4fceab4c865,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.171Z,,,Weighing,2022,1
1664920,10d18707-335e-4faa-a76e-308172225810,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.030Z,,,Loss and Damage,2022,2
3940800,1239f363-450a-4ff9-b831-02e1faf4a528,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.782Z,,,Shipment Documents,2023,3
2258113,135b918a-2dc2-4620-8551-4cbb0678feab,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.949Z,,,Estimates/Final Charges,2021,1
3712697,13b6928b-3d63-4680-8fb0-799503d38488,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.432Z,,,Operating Authority,2022,3
3179208,1407808a-8aff-44bb-99d2-aadbfe7708a7,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.932Z,,,Weighing,2021,1
3006268,142a1aa7-0553-487a-9f9b-333acb294f99,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.913Z,,,Loss and Damage,2021,5
2038052,14406923-d89b-47ad-96b5-8b67be30d7fd,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.998Z,,,Consumer Complaint(Deceptive Business Practices),2021,1
2955542,15247026-300f-40c7-ac60-021522439cb8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.058Z,,,Shipment Documents,2021,3
2372043,15cc23b6-2339-4c8f-8534-349d7273eb7c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.102Z,,,Hostage,2021,1
2139244,15d6f5e0-e22e-412a-9461-92e25679f85b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.147Z,,,Consumer Complaint(Deceptive Business Practices),2021,2
3006268,162b3f85-eb9e-40b0-8cf6-813312bac6e0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.949Z,,,Pickup and Delivery,2023,3
2258113,166636c3-33df-474d-a270-082f507656a1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.969Z,,,Pickup and Delivery,2022,2
2543958,183ca46c-168b-4727-9e97-a74796e585fa,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.271Z,,,Pickup and Delivery,2022,3
3429180,18ae7d4d-14c8-43fb-9ed7-9132b990a66d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.013Z,,,Weighing,2022,1
1475638,1956ce4c-4fb7-448f-a7d1-161f1b7665cc,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.231Z,,,Weighing,2021,1
2247863,195ed583-a796-41ae-8da8-45f5116e7b55,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.301Z,,,Consumer Complaint(Deceptive Business Practices),2021,17
3698115,1982a5f4-72b4-4259-a14f-0d388902b195,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.764Z,,,Pickup and Delivery,2022,2
2821065,1b28f3f2-594b-46e3-9dfe-a0badcffda22,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.005Z,,,Consumer Complaint(Deceptive Business Practices),2022,7
1413859,1b890d07-2ca5-4460-877a-c800fabc1904,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.114Z,,,Estimates/Final Charges,2022,1
3491781,1bb4bce2-f0ec-4587-a662-de6d7657f56b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.176Z,,,Weighing,2022,4
2924244,1d0c6ae8-f3e9-4881-af4d-c510930e2945,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.134Z,,,Shipment Documents,2023,1
3307068,1f0b5405-dc64-439d-975d-3e6c14e75766,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.700Z,,,Claim Settlement,2022,1
2372043,1f38f4c8-9680-4e7f-b5d9-e5603c5e8be0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.112Z,,,Consumer Complaint(Deceptive Business Practices),2021,4
3174328,1f84e13c-d7a3-4529-95b8-3941572130b1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.205Z,,,Claim Settlement,2023,1
3307068,1f932ace-e353-4f99-820f-b8d96be2b09e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.692Z,,,Hostage,2022,1
3712697,1fa092a3-6d29-424f-a9a7-2a4ba1b90049,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.449Z,,,Loss and Damage,2022,6
1413859,20a3c32c-f5a7-4b65-adfc-99f6b1d8c5b2,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.106Z,,,Operating Authority,2022,1
3712697,20c0b684-4354-46d4-8cf6-d69daa088a18,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.439Z,,,Estimates/Final Charges,2022,8
3491781,22471348-943c-4fe1-9923-85332c3b0260,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.181Z,,,Pickup and Delivery,2022,9
3698115,22ea9fae-251f-4d20-9329-5d127ac110ba,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.759Z,,,Estimates/Final Charges,2022,2
3491781,2327e1e3-6a9d-4fdd-bfb0-8ae1c0b11241,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.191Z,,,Consumer Complaint(Deceptive Business Practices),2022,3
3307068,236eb747-187b-40c5-b838-6fd2d1d0393b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.660Z,,,Estimates/Final Charges,2021,38
3859945,237eefc6-df54-41e7-a13a-8f632ead49e4,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.003Z,,,Estimates/Final Charges,2023,1
2886867,238da18a-a5f1-4aa7-bbfb-10d38475f641,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.372Z,,,Weighing,2022,2
2258113,23f8b4f5-86fe-484b-a078-0c828c9d798d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.959Z,,,Shipment Documents,2022,3
3307068,242fcfb3-f73f-4146-9302-33dd331a11b0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.694Z,,,Pickup and Delivery,2022,2
2247863,24ef3e59-c8fd-4918-8eda-2771d0e70bf8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.319Z,,,Consumer Complaint(Deceptive Business Practices),2022,8
3712697,299fbfc5-cce1-40d8-9119-688990852c38,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.444Z,,,Hostage,2022,5
1664920,2abcf3d6-0f83-4457-927d-e04c64a722f7,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.048Z,,,Consumer Complaint(Deceptive Business Practices),2023,1
2372043,2b07d135-893f-459a-81b8-f31d2ab0304f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.093Z,,,Shipment Documents,2021,5
2543958,2b21be24-e1d4-4f15-aeaa-2c2c4e05788c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.274Z,,,Loss and Damage,2022,8
2258113,2b40a958-08be-4e17-a579-6285ffdf065c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.947Z,,,Shipment Documents,2021,1
2886867,2b8cfac3-84fe-4bc3-9501-14d455f2a63b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.398Z,,,Consumer Complaint(Deceptive Business Practices),2023,3
2239995,2bf3c492-2614-417e-8d9e-da44999fd502,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.467Z,,,Claim Settlement,2022,2
1151019,2d770999-7e19-4806-9481-50f00083bd2f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.649Z,,,Loss and Damage,2023,1
2821065,2e125cbb-ec93-4d89-bec2-74952f7ff54d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.964Z,,,Weighing,2021,3
3491781,2e2df0de-014f-4026-a07c-3ee4a0ae2f85,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.186Z,,,Claim Settlement,2022,7
3500694,2e4f7c6a-b847-49cd-a564-4798bfc88c10,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.984Z,,,Estimates/Final Charges,2021,1
2955542,2ee0d70f-fd02-4a02-951c-fef5f1e8840a,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.087Z,,,Shipment Documents,2022,1
1413859,2ff43833-495c-48ff-a1c7-245737c3ee59,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.111Z,,,Shipment Documents,2022,1
1151019,32841ad0-7d1f-4707-b632-218a5f76016b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.637Z,,,Consumer Complaint(Deceptive Business Practices),2022,4
3500694,32a27536-6ba3-4422-bd80-c2f324f9ef1e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.981Z,,,Shipment Documents,2021,1
3180335,32f56f3f-6806-430e-88d3-d7b60ad772be,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.036Z,,,Claim Settlement,2023,2
1413859,332b4c2d-465a-4e0c-a223-eca1e5ba495f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.123Z,,,Loss and Damage,2022,1
3307068,3381ece5-e124-4d93-a36c-60d80288a904,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.662Z,,,Weighing,2021,19
3165347,33a863ef-7c80-4d6c-93ec-33be2f89802f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.502Z,,,Loss and Damage,2023,2
3006268,33d43be4-ae0f-4977-a3b4-723209277aca,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.928Z,,,Hostage,2022,2
2247863,33f0ef76-a04e-482e-b99e-1e7df5cf3132,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.336Z,,,Loss and Damage,2023,2
3307068,352f1e7e-520a-42c4-a3f7-22738218d52c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.669Z,,,Loss and Damage,2021,15
2821065,35bc1caa-3088-4f3f-98f3-2c62e0425f39,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.969Z,,,Pickup and Delivery,2021,7
2543958,35e9c9a3-88be-4a67-821d-9f10fd61c531,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.264Z,,,Estimates/Final Charges,2022,4
2258113,368a6a1e-14de-4a5e-b7f4-6c8fd194c0eb,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.974Z,,,Claim Settlement,2022,2
2886867,37218e20-5d14-44e4-8da7-20d99b0a1ecb,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.379Z,,,Pickup and Delivery,2022,2
3698115,3768891b-20c9-42da-98f4-4d4494c988de,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.777Z,,,Whistleblower Complaint,2023,1
3405773,379a17cf-90c0-4841-876d-a101497e88fc,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.078Z,,,Loss and Damage,2022,1
1748105,385f9f0f-3fc7-4f8b-9d57-00e751d852f9,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.213Z,,,Shipment Documents,2021,2
1748105,38721623-8246-4a37-9d31-265ea8de0c01,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.218Z,,,Claim Settlement,2021,1
2239995,38b2734c-6333-4b9c-adde-c407294e7326,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.450Z,,,Estimates/Final Charges,2022,5
3379742,38b63799-e424-44cf-8937-4c9dbc95d0e4,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.572Z,,,Loss and Damage,2023,1
3491781,39a0e8aa-5ea7-445e-b168-003bfe7ddd55,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.164Z,,,Claim Settlement,2021,7
3165347,39b2c476-e5d4-42a0-ad99-a8c710e10ef8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.492Z,,,Estimates/Final Charges,2023,1
3165347,39cf5b71-59a9-4eda-a05e-204a52a1dc91,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.496Z,,,Pickup and Delivery,2023,1
3006268,3a35ae34-04d2-4a42-a9c5-16cb49b41261,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.910Z,,,Pickup and Delivery,2021,1
2247863,3af05ffb-6ffd-46a9-87b1-cfa27738bf05,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.307Z,,,Weighing,2022,1
2240657,3b75ed45-610c-4790-bbc1-2268c591fc1d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.162Z,,,Other Commercial Complaints,2023,1
2030210,3bf183da-1339-45a2-aa1b-5c81f2c5233e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.747Z,,,Pickup and Delivery,2021,3
1475638,3c1856ba-e6e3-4cad-8d7a-ce746ded666e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.228Z,,,Estimates/Final Charges,2021,1
3712697,3c8dd7d8-4f06-48de-82ef-dc4091b3ddc0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.659Z,,,Pickup and Delivery,2023,1
2247863,3de50fb2-927f-42de-9b6e-19d14d584d28,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.312Z,,,Pickup and Delivery,2022,4
3405773,40029145-77bc-4a16-8c66-073d5237c6eb,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.080Z,,,Consumer Complaint(Deceptive Business Practices),2022,2
3179208,4041df6f-764b-40e2-bfcd-0ecdf28f9f77,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.939Z,,,Consumer Complaint(Deceptive Business Practices),2021,1
3712697,406b31fa-081e-4697-b322-ea6d69d41c1f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.451Z,,,Claim Settlement,2022,4
